Scheme Code,Scheme Name,ISIN Div Payout/ISIN Growth,ISIN Div Reinvestment,Net Asset Value,Repurchase Price,Sale Price,Date
,,,,,,,
Open Ended Schemes ( Equity Scheme - Multi Cap Fund ),,,,,,,
,,,,,,,
,,,,,,,
Motilal Oswal Mutual Fund,,,,,,,
153138,Motilal Oswal Nifty Capital Market Index Fund - Direct Plan - Growth,INF247L01EB5,,8.1869,,,20-Feb-25
153138,Motilal Oswal Nifty Capital Market Index Fund - Direct Plan - Growth,INF247L01EB5,,8.0888,,,21-Feb-25
153138,Motilal Oswal Nifty Capital Market Index Fund - Direct Plan - Growth,INF247L01EB5,,7.9803,,,24-Feb-25
153138,Motilal Oswal Nifty Capital Market Index Fund - Direct Plan - Growth,INF247L01EB5,,7.9256,,,25-Feb-25
153138,Motilal Oswal Nifty Capital Market Index Fund - Direct Plan - Growth,INF247L01EB5,,7.6397,,,27-Feb-25
153138,Motilal Oswal Nifty Capital Market Index Fund - Direct Plan - Growth,INF247L01EB5,,7.3253,,,28-Feb-25
153137,Motilal Oswal Nifty Capital Market Index Fund - Regular Plan - Growth,INF247L01EC3,,9.6403,,,20-Dec-24
153137,Motilal Oswal Nifty Capital Market Index Fund - Regular Plan - Growth,INF247L01EC3,,9.5705,,,23-Dec-24
153137,Motilal Oswal Nifty Capital Market Index Fund - Regular Plan - Growth,INF247L01EC3,,9.5534,,,24-Dec-24
153137,Motilal Oswal Nifty Capital Market Index Fund - Regular Plan - Growth,INF247L01EC3,,9.6181,,,26-Dec-24
153137,Motilal Oswal Nifty Capital Market Index Fund - Regular Plan - Growth,INF247L01EC3,,9.5106,,,27-Dec-24
153137,Motilal Oswal Nifty Capital Market Index Fund - Regular Plan - Growth,INF247L01EC3,,9.5807,,,30-Dec-24
153137,Motilal Oswal Nifty Capital Market Index Fund - Regular Plan - Growth,INF247L01EC3,,9.5394,,,31-Dec-24
153137,Motilal Oswal Nifty Capital Market Index Fund - Regular Plan - Growth,INF247L01EC3,,9.6516,,,1-Jan-25
153137,Motilal Oswal Nifty Capital Market Index Fund - Regular Plan - Growth,INF247L01EC3,,9.7235,,,2-Jan-25
153137,Motilal Oswal Nifty Capital Market Index Fund - Regular Plan - Growth,INF247L01EC3,,9.5666,,,3-Jan-25
153137,Motilal Oswal Nifty Capital Market Index Fund - Regular Plan - Growth,INF247L01EC3,,9.192,,,6-Jan-25
153137,Motilal Oswal Nifty Capital Market Index Fund - Regular Plan - Growth,INF247L01EC3,,9.3566,,,7-Jan-25
153137,Motilal Oswal Nifty Capital Market Index Fund - Regular Plan - Growth,INF247L01EC3,,9.2027,,,8-Jan-25
153137,Motilal Oswal Nifty Capital Market Index Fund - Regular Plan - Growth,INF247L01EC3,,9.0089,,,9-Jan-25
153137,Motilal Oswal Nifty Capital Market Index Fund - Regular Plan - Growth,INF247L01EC3,,8.7764,,,10-Jan-25
153137,Motilal Oswal Nifty Capital Market Index Fund - Regular Plan - Growth,INF247L01EC3,,8.5352,,,13-Jan-25
153137,Motilal Oswal Nifty Capital Market Index Fund - Regular Plan - Growth,INF247L01EC3,,8.7027,,,14-Jan-25
153137,Motilal Oswal Nifty Capital Market Index Fund - Regular Plan - Growth,INF247L01EC3,,9.0473,,,15-Jan-25
153137,Motilal Oswal Nifty Capital Market Index Fund - Regular Plan - Growth,INF247L01EC3,,9.1653,,,16-Jan-25
153137,Motilal Oswal Nifty Capital Market Index Fund - Regular Plan - Growth,INF247L01EC3,,9.0994,,,17-Jan-25
153137,Motilal Oswal Nifty Capital Market Index Fund - Regular Plan - Growth,INF247L01EC3,,9.1387,,,20-Jan-25
153137,Motilal Oswal Nifty Capital Market Index Fund - Regular Plan - Growth,INF247L01EC3,,8.8118,,,21-Jan-25
153137,Motilal Oswal Nifty Capital Market Index Fund - Regular Plan - Growth,INF247L01EC3,,8.6825,,,22-Jan-25
153137,Motilal Oswal Nifty Capital Market Index Fund - Regular Plan - Growth,INF247L01EC3,,8.7972,,,23-Jan-25
153137,Motilal Oswal Nifty Capital Market Index Fund - Regular Plan - Growth,INF247L01EC3,,8.6497,,,24-Jan-25
153137,Motilal Oswal Nifty Capital Market Index Fund - Regular Plan - Growth,INF247L01EC3,,8.1562,,,27-Jan-25
153137,Motilal Oswal Nifty Capital Market Index Fund - Regular Plan - Growth,INF247L01EC3,,7.9073,,,28-Jan-25
153137,Motilal Oswal Nifty Capital Market Index Fund - Regular Plan - Growth,INF247L01EC3,,8.176,,,29-Jan-25
153137,Motilal Oswal Nifty Capital Market Index Fund - Regular Plan - Growth,INF247L01EC3,,8.0134,,,30-Jan-25
153137,Motilal Oswal Nifty Capital Market Index Fund - Regular Plan - Growth,INF247L01EC3,,8.1439,,,31-Jan-25
153137,Motilal Oswal Nifty Capital Market Index Fund - Regular Plan - Growth,INF247L01EC3,,8.0188,,,3-Feb-25
153137,Motilal Oswal Nifty Capital Market Index Fund - Regular Plan - Growth,INF247L01EC3,,8.2245,,,4-Feb-25
153137,Motilal Oswal Nifty Capital Market Index Fund - Regular Plan - Growth,INF247L01EC3,,8.6165,,,5-Feb-25
153137,Motilal Oswal Nifty Capital Market Index Fund - Regular Plan - Growth,INF247L01EC3,,8.4307,,,6-Feb-25
153137,Motilal Oswal Nifty Capital Market Index Fund - Regular Plan - Growth,INF247L01EC3,,8.4864,,,7-Feb-25
153137,Motilal Oswal Nifty Capital Market Index Fund - Regular Plan - Growth,INF247L01EC3,,8.2703,,,10-Feb-25
153137,Motilal Oswal Nifty Capital Market Index Fund - Regular Plan - Growth,INF247L01EC3,,7.8475,,,11-Feb-25
153137,Motilal Oswal Nifty Capital Market Index Fund - Regular Plan - Growth,INF247L01EC3,,7.937,,,12-Feb-25
153137,Motilal Oswal Nifty Capital Market Index Fund - Regular Plan - Growth,INF247L01EC3,,7.8907,,,13-Feb-25
153137,Motilal Oswal Nifty Capital Market Index Fund - Regular Plan - Growth,INF247L01EC3,,7.6718,,,14-Feb-25
153137,Motilal Oswal Nifty Capital Market Index Fund - Regular Plan - Growth,INF247L01EC3,,7.6791,,,17-Feb-25
153137,Motilal Oswal Nifty Capital Market Index Fund - Regular Plan - Growth,INF247L01EC3,,7.6087,,,18-Feb-25
153137,Motilal Oswal Nifty Capital Market Index Fund - Regular Plan - Growth,INF247L01EC3,,7.931,,,19-Feb-25
153137,Motilal Oswal Nifty Capital Market Index Fund - Regular Plan - Growth,INF247L01EC3,,8.1764,,,20-Feb-25
153137,Motilal Oswal Nifty Capital Market Index Fund - Regular Plan - Growth,INF247L01EC3,,8.0782,,,21-Feb-25
153137,Motilal Oswal Nifty Capital Market Index Fund - Regular Plan - Growth,INF247L01EC3,,7.9694,,,24-Feb-25
153137,Motilal Oswal Nifty Capital Market Index Fund - Regular Plan - Growth,INF247L01EC3,,7.9147,,,25-Feb-25
153137,Motilal Oswal Nifty Capital Market Index Fund - Regular Plan - Growth,INF247L01EC3,,7.6289,,,27-Feb-25
153137,Motilal Oswal Nifty Capital Market Index Fund - Regular Plan - Growth,INF247L01EC3,,7.3148,,,28-Feb-25
152712,Motilal Oswal Nifty India Defence Index Fund Direct Plan Growth,INF247L01CW5,,8.6707,,,1-Oct-24
152712,Motilal Oswal Nifty India Defence Index Fund Direct Plan Growth,INF247L01CW5,,8.5038,,,3-Oct-24
152712,Motilal Oswal Nifty India Defence Index Fund Direct Plan Growth,INF247L01CW5,,8.4172,,,4-Oct-24
152712,Motilal Oswal Nifty India Defence Index Fund Direct Plan Growth,INF247L01CW5,,8.1681,,,7-Oct-24
152712,Motilal Oswal Nifty India Defence Index Fund Direct Plan Growth,INF247L01CW5,,8.5396,,,8-Oct-24
152712,Motilal Oswal Nifty India Defence Index Fund Direct Plan Growth,INF247L01CW5,,8.6018,,,9-Oct-24
152712,Motilal Oswal Nifty India Defence Index Fund Direct Plan Growth,INF247L01CW5,,8.8432,,,10-Oct-24
152712,Motilal Oswal Nifty India Defence Index Fund Direct Plan Growth,INF247L01CW5,,8.7964,,,11-Oct-24
152712,Motilal Oswal Nifty India Defence Index Fund Direct Plan Growth,INF247L01CW5,,8.7532,,,14-Oct-24
152712,Motilal Oswal Nifty India Defence Index Fund Direct Plan Growth,INF247L01CW5,,8.891,,,15-Oct-24
152712,Motilal Oswal Nifty India Defence Index Fund Direct Plan Growth,INF247L01CW5,,8.8589,,,16-Oct-24
152712,Motilal Oswal Nifty India Defence Index Fund Direct Plan Growth,INF247L01CW5,,8.67,,,17-Oct-24
152712,Motilal Oswal Nifty India Defence Index Fund Direct Plan Growth,INF247L01CW5,,8.7442,,,18-Oct-24
152712,Motilal Oswal Nifty India Defence Index Fund Direct Plan Growth,INF247L01CW5,,8.6521,,,21-Oct-24
152712,Motilal Oswal Nifty India Defence Index Fund Direct Plan Growth,INF247L01CW5,,8.1884,,,22-Oct-24
152712,Motilal Oswal Nifty India Defence Index Fund Direct Plan Growth,INF247L01CW5,,8.1546,,,23-Oct-24
152712,Motilal Oswal Nifty India Defence Index Fund Direct Plan Growth,INF247L01CW5,,8.0895,,,24-Oct-24
152712,Motilal Oswal Nifty India Defence Index Fund Direct Plan Growth,INF247L01CW5,,7.9724,,,25-Oct-24
152712,Motilal Oswal Nifty India Defence Index Fund Direct Plan Growth,INF247L01CW5,,7.9604,,,28-Oct-24
152712,Motilal Oswal Nifty India Defence Index Fund Direct Plan Growth,INF247L01CW5,,8.1334,,,29-Oct-24
152712,Motilal Oswal Nifty India Defence Index Fund Direct Plan Growth,INF247L01CW5,,8.3031,,,30-Oct-24
152712,Motilal Oswal Nifty India Defence Index Fund Direct Plan Growth,INF247L01CW5,,8.3016,,,31-Oct-24
152712,Motilal Oswal Nifty India Defence Index Fund Direct Plan Growth,INF247L01CW5,,8.1729,,,4-Nov-24
152712,Motilal Oswal Nifty India Defence Index Fund Direct Plan Growth,INF247L01CW5,,8.2451,,,5-Nov-24
152712,Motilal Oswal Nifty India Defence Index Fund Direct Plan Growth,INF247L01CW5,,8.5198,,,6-Nov-24
152712,Motilal Oswal Nifty India Defence Index Fund Direct Plan Growth,INF247L01CW5,,8.4898,,,7-Nov-24
152712,Motilal Oswal Nifty India Defence Index Fund Direct Plan Growth,INF247L01CW5,,8.349,,,8-Nov-24
152712,Motilal Oswal Nifty India Defence Index Fund Direct Plan Growth,INF247L01CW5,,8.3144,,,11-Nov-24
152712,Motilal Oswal Nifty India Defence Index Fund Direct Plan Growth,INF247L01CW5,,8.1305,,,12-Nov-24
152712,Motilal Oswal Nifty India Defence Index Fund Direct Plan Growth,INF247L01CW5,,7.82,,,13-Nov-24
152712,Motilal Oswal Nifty India Defence Index Fund Direct Plan Growth,INF247L01CW5,,7.9024,,,14-Nov-24
152712,Motilal Oswal Nifty India Defence Index Fund Direct Plan Growth,INF247L01CW5,,7.8172,,,18-Nov-24
152712,Motilal Oswal Nifty India Defence Index Fund Direct Plan Growth,INF247L01CW5,,7.9519,,,19-Nov-24
152712,Motilal Oswal Nifty India Defence Index Fund Direct Plan Growth,INF247L01CW5,,7.8372,,,21-Nov-24
152712,Motilal Oswal Nifty India Defence Index Fund Direct Plan Growth,INF247L01CW5,,7.9281,,,22-Nov-24
152712,Motilal Oswal Nifty India Defence Index Fund Direct Plan Growth,INF247L01CW5,,8.1782,,,25-Nov-24
152712,Motilal Oswal Nifty India Defence Index Fund Direct Plan Growth,INF247L01CW5,,8.3499,,,26-Nov-24
152712,Motilal Oswal Nifty India Defence Index Fund Direct Plan Growth,INF247L01CW5,,8.6235,,,27-Nov-24
152712,Motilal Oswal Nifty India Defence Index Fund Direct Plan Growth,INF247L01CW5,,8.7643,,,28-Nov-24
152712,Motilal Oswal Nifty India Defence Index Fund Direct Plan Growth,INF247L01CW5,,8.7703,,,29-Nov-24
152712,Motilal Oswal Nifty India Defence Index Fund Direct Plan Growth,INF247L01CW5,,8.7875,,,2-Dec-24
152712,Motilal Oswal Nifty India Defence Index Fund Direct Plan Growth,INF247L01CW5,,8.8501,,,3-Dec-24
152712,Motilal Oswal Nifty India Defence Index Fund Direct Plan Growth,INF247L01CW5,,8.9802,,,4-Dec-24
152712,Motilal Oswal Nifty India Defence Index Fund Direct Plan Growth,INF247L01CW5,,9.0215,,,5-Dec-24
152712,Motilal Oswal Nifty India Defence Index Fund Direct Plan Growth,INF247L01CW5,,9.0205,,,6-Dec-24
152712,Motilal Oswal Nifty India Defence Index Fund Direct Plan Growth,INF247L01CW5,,9.089,,,9-Dec-24
152712,Motilal Oswal Nifty India Defence Index Fund Direct Plan Growth,INF247L01CW5,,9.0623,,,10-Dec-24
152712,Motilal Oswal Nifty India Defence Index Fund Direct Plan Growth,INF247L01CW5,,9.1013,,,11-Dec-24
152712,Motilal Oswal Nifty India Defence Index Fund Direct Plan Growth,INF247L01CW5,,9.0911,,,12-Dec-24
152712,Motilal Oswal Nifty India Defence Index Fund Direct Plan Growth,INF247L01CW5,,9.057,,,13-Dec-24
152712,Motilal Oswal Nifty India Defence Index Fund Direct Plan Growth,INF247L01CW5,,9.1801,,,16-Dec-24
152712,Motilal Oswal Nifty India Defence Index Fund Direct Plan Growth,INF247L01CW5,,9.1819,,,17-Dec-24
152712,Motilal Oswal Nifty India Defence Index Fund Direct Plan Growth,INF247L01CW5,,8.9528,,,18-Dec-24
152712,Motilal Oswal Nifty India Defence Index Fund Direct Plan Growth,INF247L01CW5,,8.843,,,19-Dec-24
152712,Motilal Oswal Nifty India Defence Index Fund Direct Plan Growth,INF247L01CW5,,8.594,,,20-Dec-24
152712,Motilal Oswal Nifty India Defence Index Fund Direct Plan Growth,INF247L01CW5,,8.5697,,,23-Dec-24
152712,Motilal Oswal Nifty India Defence Index Fund Direct Plan Growth,INF247L01CW5,,8.6281,,,24-Dec-24
152712,Motilal Oswal Nifty India Defence Index Fund Direct Plan Growth,INF247L01CW5,,8.6184,,,26-Dec-24
152712,Motilal Oswal Nifty India Defence Index Fund Direct Plan Growth,INF247L01CW5,,8.6373,,,27-Dec-24
152712,Motilal Oswal Nifty India Defence Index Fund Direct Plan Growth,INF247L01CW5,,8.3729,,,30-Dec-24
152712,Motilal Oswal Nifty India Defence Index Fund Direct Plan Growth,INF247L01CW5,,8.4877,,,31-Dec-24
152712,Motilal Oswal Nifty India Defence Index Fund Direct Plan Growth,INF247L01CW5,,8.55,,,1-Jan-25
152712,Motilal Oswal Nifty India Defence Index Fund Direct Plan Growth,INF247L01CW5,,8.5996,,,2-Jan-25
152712,Motilal Oswal Nifty India Defence Index Fund Direct Plan Growth,INF247L01CW5,,8.5754,,,3-Jan-25
152712,Motilal Oswal Nifty India Defence Index Fund Direct Plan Growth,INF247L01CW5,,8.2865,,,6-Jan-25
152712,Motilal Oswal Nifty India Defence Index Fund Direct Plan Growth,INF247L01CW5,,8.4473,,,7-Jan-25
152712,Motilal Oswal Nifty India Defence Index Fund Direct Plan Growth,INF247L01CW5,,8.3492,,,8-Jan-25
152712,Motilal Oswal Nifty India Defence Index Fund Direct Plan Growth,INF247L01CW5,,8.3763,,,9-Jan-25
152712,Motilal Oswal Nifty India Defence Index Fund Direct Plan Growth,INF247L01CW5,,8.1736,,,10-Jan-25
152712,Motilal Oswal Nifty India Defence Index Fund Direct Plan Growth,INF247L01CW5,,7.6973,,,13-Jan-25
152712,Motilal Oswal Nifty India Defence Index Fund Direct Plan Growth,INF247L01CW5,,7.9432,,,14-Jan-25
152712,Motilal Oswal Nifty India Defence Index Fund Direct Plan Growth,INF247L01CW5,,7.9279,,,15-Jan-25
152712,Motilal Oswal Nifty India Defence Index Fund Direct Plan Growth,INF247L01CW5,,8.1343,,,16-Jan-25
152712,Motilal Oswal Nifty India Defence Index Fund Direct Plan Growth,INF247L01CW5,,8.3634,,,17-Jan-25
152712,Motilal Oswal Nifty India Defence Index Fund Direct Plan Growth,INF247L01CW5,,8.535,,,20-Jan-25
152712,Motilal Oswal Nifty India Defence Index Fund Direct Plan Growth,INF247L01CW5,,8.3055,,,21-Jan-25
152712,Motilal Oswal Nifty India Defence Index Fund Direct Plan Growth,INF247L01CW5,,8.0165,,,22-Jan-25
152712,Motilal Oswal Nifty India Defence Index Fund Direct Plan Growth,INF247L01CW5,,8.1123,,,23-Jan-25
152712,Motilal Oswal Nifty India Defence Index Fund Direct Plan Growth,INF247L01CW5,,7.977,,,24-Jan-25
152712,Motilal Oswal Nifty India Defence Index Fund Direct Plan Growth,INF247L01CW5,,7.6887,,,27-Jan-25
152712,Motilal Oswal Nifty India Defence Index Fund Direct Plan Growth,INF247L01CW5,,7.6277,,,28-Jan-25
152712,Motilal Oswal Nifty India Defence Index Fund Direct Plan Growth,INF247L01CW5,,7.8441,,,29-Jan-25
152712,Motilal Oswal Nifty India Defence Index Fund Direct Plan Growth,INF247L01CW5,,8.0278,,,30-Jan-25
152712,Motilal Oswal Nifty India Defence Index Fund Direct Plan Growth,INF247L01CW5,,8.3547,,,31-Jan-25
152712,Motilal Oswal Nifty India Defence Index Fund Direct Plan Growth,INF247L01CW5,,7.6889,,,3-Feb-25
152712,Motilal Oswal Nifty India Defence Index Fund Direct Plan Growth,INF247L01CW5,,7.8688,,,4-Feb-25
152712,Motilal Oswal Nifty India Defence Index Fund Direct Plan Growth,INF247L01CW5,,7.9471,,,5-Feb-25
152712,Motilal Oswal Nifty India Defence Index Fund Direct Plan Growth,INF247L01CW5,,7.7913,,,6-Feb-25
152712,Motilal Oswal Nifty India Defence Index Fund Direct Plan Growth,INF247L01CW5,,7.7708,,,7-Feb-25
152712,Motilal Oswal Nifty India Defence Index Fund Direct Plan Growth,INF247L01CW5,,7.7003,,,10-Feb-25
152712,Motilal Oswal Nifty India Defence Index Fund Direct Plan Growth,INF247L01CW5,,7.4308,,,11-Feb-25
152712,Motilal Oswal Nifty India Defence Index Fund Direct Plan Growth,INF247L01CW5,,7.3435,,,12-Feb-25
152712,Motilal Oswal Nifty India Defence Index Fund Direct Plan Growth,INF247L01CW5,,7.3746,,,13-Feb-25
152712,Motilal Oswal Nifty India Defence Index Fund Direct Plan Growth,INF247L01CW5,,7.1093,,,14-Feb-25
152712,Motilal Oswal Nifty India Defence Index Fund Direct Plan Growth,INF247L01CW5,,6.9099,,,17-Feb-25
152712,Motilal Oswal Nifty India Defence Index Fund Direct Plan Growth,INF247L01CW5,,6.7166,,,18-Feb-25
152712,Motilal Oswal Nifty India Defence Index Fund Direct Plan Growth,INF247L01CW5,,6.9972,,,19-Feb-25
152712,Motilal Oswal Nifty India Defence Index Fund Direct Plan Growth,INF247L01CW5,,7.0897,,,20-Feb-25
152712,Motilal Oswal Nifty India Defence Index Fund Direct Plan Growth,INF247L01CW5,,7.0025,,,21-Feb-25
152712,Motilal Oswal Nifty India Defence Index Fund Direct Plan Growth,INF247L01CW5,,7.0132,,,24-Feb-25
152712,Motilal Oswal Nifty India Defence Index Fund Direct Plan Growth,INF247L01CW5,,6.9825,,,25-Feb-25
152712,Motilal Oswal Nifty India Defence Index Fund Direct Plan Growth,INF247L01CW5,,6.8902,,,27-Feb-25
152712,Motilal Oswal Nifty India Defence Index Fund Direct Plan Growth,INF247L01CW5,,6.7182,,,28-Feb-25
152711,Motilal Oswal Nifty India Defence Index Fund Regular Plan Growth,INF247L01CV7,,8.6537,,,1-Oct-24
152711,Motilal Oswal Nifty India Defence Index Fund Regular Plan Growth,INF247L01CV7,,8.4868,,,3-Oct-24
152711,Motilal Oswal Nifty India Defence Index Fund Regular Plan Growth,INF247L01CV7,,8.4002,,,4-Oct-24
152711,Motilal Oswal Nifty India Defence Index Fund Regular Plan Growth,INF247L01CV7,,8.1511,,,7-Oct-24
152711,Motilal Oswal Nifty India Defence Index Fund Regular Plan Growth,INF247L01CV7,,8.5217,,,8-Oct-24
152711,Motilal Oswal Nifty India Defence Index Fund Regular Plan Growth,INF247L01CV7,,8.5835,,,9-Oct-24
152711,Motilal Oswal Nifty India Defence Index Fund Regular Plan Growth,INF247L01CV7,,8.8242,,,10-Oct-24
152711,Motilal Oswal Nifty India Defence Index Fund Regular Plan Growth,INF247L01CV7,,8.7773,,,11-Oct-24
152711,Motilal Oswal Nifty India Defence Index Fund Regular Plan Growth,INF247L01CV7,,8.7337,,,14-Oct-24
152711,Motilal Oswal Nifty India Defence Index Fund Regular Plan Growth,INF247L01CV7,,8.871,,,15-Oct-24
152711,Motilal Oswal Nifty India Defence Index Fund Regular Plan Growth,INF247L01CV7,,8.8388,,,16-Oct-24
152711,Motilal Oswal Nifty India Defence Index Fund Regular Plan Growth,INF247L01CV7,,8.6501,,,17-Oct-24
152711,Motilal Oswal Nifty India Defence Index Fund Regular Plan Growth,INF247L01CV7,,8.724,,,18-Oct-24
152711,Motilal Oswal Nifty India Defence Index Fund Regular Plan Growth,INF247L01CV7,,8.6315,,,21-Oct-24
152711,Motilal Oswal Nifty India Defence Index Fund Regular Plan Growth,INF247L01CV7,,8.1688,,,22-Oct-24
152711,Motilal Oswal Nifty India Defence Index Fund Regular Plan Growth,INF247L01CV7,,8.1348,,,23-Oct-24
152711,Motilal Oswal Nifty India Defence Index Fund Regular Plan Growth,INF247L01CV7,,8.0698,,,24-Oct-24
152711,Motilal Oswal Nifty India Defence Index Fund Regular Plan Growth,INF247L01CV7,,7.9528,,,25-Oct-24
152711,Motilal Oswal Nifty India Defence Index Fund Regular Plan Growth,INF247L01CV7,,7.9403,,,28-Oct-24
152711,Motilal Oswal Nifty India Defence Index Fund Regular Plan Growth,INF247L01CV7,,8.1127,,,29-Oct-24
152711,Motilal Oswal Nifty India Defence Index Fund Regular Plan Growth,INF247L01CV7,,8.2818,,,30-Oct-24
152711,Motilal Oswal Nifty India Defence Index Fund Regular Plan Growth,INF247L01CV7,,8.2802,,,31-Oct-24
152711,Motilal Oswal Nifty India Defence Index Fund Regular Plan Growth,INF247L01CV7,,8.1511,,,4-Nov-24
152711,Motilal Oswal Nifty India Defence Index Fund Regular Plan Growth,INF247L01CV7,,8.2229,,,5-Nov-24
152711,Motilal Oswal Nifty India Defence Index Fund Regular Plan Growth,INF247L01CV7,,8.4967,,,6-Nov-24
152711,Motilal Oswal Nifty India Defence Index Fund Regular Plan Growth,INF247L01CV7,,8.4666,,,7-Nov-24
152711,Motilal Oswal Nifty India Defence Index Fund Regular Plan Growth,INF247L01CV7,,8.326,,,8-Nov-24
152711,Motilal Oswal Nifty India Defence Index Fund Regular Plan Growth,INF247L01CV7,,8.2909,,,11-Nov-24
152711,Motilal Oswal Nifty India Defence Index Fund Regular Plan Growth,INF247L01CV7,,8.1075,,,12-Nov-24
152711,Motilal Oswal Nifty India Defence Index Fund Regular Plan Growth,INF247L01CV7,,7.7977,,,13-Nov-24
152711,Motilal Oswal Nifty India Defence Index Fund Regular Plan Growth,INF247L01CV7,,7.8796,,,14-Nov-24
152711,Motilal Oswal Nifty India Defence Index Fund Regular Plan Growth,INF247L01CV7,,7.794,,,18-Nov-24
152711,Motilal Oswal Nifty India Defence Index Fund Regular Plan Growth,INF247L01CV7,,7.9282,,,19-Nov-24
152711,Motilal Oswal Nifty India Defence Index Fund Regular Plan Growth,INF247L01CV7,,7.8135,,,21-Nov-24
152711,Motilal Oswal Nifty India Defence Index Fund Regular Plan Growth,INF247L01CV7,,7.904,,,22-Nov-24
152711,Motilal Oswal Nifty India Defence Index Fund Regular Plan Growth,INF247L01CV7,,8.1528,,,25-Nov-24
152711,Motilal Oswal Nifty India Defence Index Fund Regular Plan Growth,INF247L01CV7,,8.3238,,,26-Nov-24
152711,Motilal Oswal Nifty India Defence Index Fund Regular Plan Growth,INF247L01CV7,,8.5963,,,27-Nov-24
152711,Motilal Oswal Nifty India Defence Index Fund Regular Plan Growth,INF247L01CV7,,8.7364,,,28-Nov-24
152711,Motilal Oswal Nifty India Defence Index Fund Regular Plan Growth,INF247L01CV7,,8.7423,,,29-Nov-24
152711,Motilal Oswal Nifty India Defence Index Fund Regular Plan Growth,INF247L01CV7,,8.7588,,,2-Dec-24
152711,Motilal Oswal Nifty India Defence Index Fund Regular Plan Growth,INF247L01CV7,,8.8211,,,3-Dec-24
152711,Motilal Oswal Nifty India Defence Index Fund Regular Plan Growth,INF247L01CV7,,8.9505,,,4-Dec-24
152711,Motilal Oswal Nifty India Defence Index Fund Regular Plan Growth,INF247L01CV7,,8.9916,,,5-Dec-24
152711,Motilal Oswal Nifty India Defence Index Fund Regular Plan Growth,INF247L01CV7,,8.9904,,,6-Dec-24
152711,Motilal Oswal Nifty India Defence Index Fund Regular Plan Growth,INF247L01CV7,,9.058,,,9-Dec-24
152711,Motilal Oswal Nifty India Defence Index Fund Regular Plan Growth,INF247L01CV7,,9.0313,,,10-Dec-24
152711,Motilal Oswal Nifty India Defence Index Fund Regular Plan Growth,INF247L01CV7,,9.0699,,,11-Dec-24
152711,Motilal Oswal Nifty India Defence Index Fund Regular Plan Growth,INF247L01CV7,,9.0595,,,12-Dec-24
152711,Motilal Oswal Nifty India Defence Index Fund Regular Plan Growth,INF247L01CV7,,9.0254,,,13-Dec-24
152711,Motilal Oswal Nifty India Defence Index Fund Regular Plan Growth,INF247L01CV7,,9.1475,,,16-Dec-24
152711,Motilal Oswal Nifty India Defence Index Fund Regular Plan Growth,INF247L01CV7,,9.1491,,,17-Dec-24
152711,Motilal Oswal Nifty India Defence Index Fund Regular Plan Growth,INF247L01CV7,,8.9206,,,18-Dec-24
152711,Motilal Oswal Nifty India Defence Index Fund Regular Plan Growth,INF247L01CV7,,8.811,,,19-Dec-24
152711,Motilal Oswal Nifty India Defence Index Fund Regular Plan Growth,INF247L01CV7,,8.5627,,,20-Dec-24
152711,Motilal Oswal Nifty India Defence Index Fund Regular Plan Growth,INF247L01CV7,,8.538,,,23-Dec-24
152711,Motilal Oswal Nifty India Defence Index Fund Regular Plan Growth,INF247L01CV7,,8.596,,,24-Dec-24
152711,Motilal Oswal Nifty India Defence Index Fund Regular Plan Growth,INF247L01CV7,,8.5859,,,26-Dec-24
152711,Motilal Oswal Nifty India Defence Index Fund Regular Plan Growth,INF247L01CV7,,8.6046,,,27-Dec-24
152711,Motilal Oswal Nifty India Defence Index Fund Regular Plan Growth,INF247L01CV7,,8.3407,,,30-Dec-24
152711,Motilal Oswal Nifty India Defence Index Fund Regular Plan Growth,INF247L01CV7,,8.4549,,,31-Dec-24
152711,Motilal Oswal Nifty India Defence Index Fund Regular Plan Growth,INF247L01CV7,,8.5168,,,1-Jan-25
152711,Motilal Oswal Nifty India Defence Index Fund Regular Plan Growth,INF247L01CV7,,8.566,,,2-Jan-25
152711,Motilal Oswal Nifty India Defence Index Fund Regular Plan Growth,INF247L01CV7,,8.5417,,,3-Jan-25
152711,Motilal Oswal Nifty India Defence Index Fund Regular Plan Growth,INF247L01CV7,,8.2534,,,6-Jan-25
152711,Motilal Oswal Nifty India Defence Index Fund Regular Plan Growth,INF247L01CV7,,8.4134,,,7-Jan-25
152711,Motilal Oswal Nifty India Defence Index Fund Regular Plan Growth,INF247L01CV7,,8.3154,,,8-Jan-25
152711,Motilal Oswal Nifty India Defence Index Fund Regular Plan Growth,INF247L01CV7,,8.3423,,,9-Jan-25
152711,Motilal Oswal Nifty India Defence Index Fund Regular Plan Growth,INF247L01CV7,,8.1402,,,10-Jan-25
152711,Motilal Oswal Nifty India Defence Index Fund Regular Plan Growth,INF247L01CV7,,7.6655,,,13-Jan-25
152711,Motilal Oswal Nifty India Defence Index Fund Regular Plan Growth,INF247L01CV7,,7.9101,,,14-Jan-25
152711,Motilal Oswal Nifty India Defence Index Fund Regular Plan Growth,INF247L01CV7,,7.8948,,,15-Jan-25
152711,Motilal Oswal Nifty India Defence Index Fund Regular Plan Growth,INF247L01CV7,,8.1001,,,16-Jan-25
152711,Motilal Oswal Nifty India Defence Index Fund Regular Plan Growth,INF247L01CV7,,8.328,,,17-Jan-25
